integrated_index,integrated_user_id,integrated_time_of_day,integrated_category_id,integrated_rating
5837,406,0,11033,3.4
5838,975,0,17132,2.5
5839,44,0,13057,5.0
5840,516,3,11146,3.8
5841,643,0,11149,4.9
5842,187,3,11072,1.7
5843,96,2,13007,3.4
5844,420,3,11056,3.9
5845,237,2,11116,1.4
5846,414,1,13078,3.9
5847,898,1,13027,4.7
5848,883,0,13075,4.8
5849,488,2,13198,1.6
5850,759,0,13216,4.0
5851,548,2,18031,4.2
5852,231,3,17119,1.2
5853,681,2,17003,2.6
5854,377,3,11172,3.8
5855,15,1,13055,1.1
5856,513,0,18002,1.0
5857,409,3,15038,2.5
5858,385,2,11059,2.8
5859,906,1,11034,4.6
5860,253,1,18001,1.6
5861,839,1,13199,3.9
5862,266,1,13301,2.7
5863,896,3,10045,2.8
5864,560,3,19032,2.3
5865,70,3,13354,3.6
5866,404,3,10034,1.4
5867,445,3,18013,1.9
5868,993,1,15050,2.7
5869,587,0,17106,2.9
5870,477,1,15012,4.2
5871,39,2,10034,2.6
5872,351,3,10023,4.0
5873,800,3,13322,2.4
5874,837,0,10037,3.4
5875,680,0,17028,2.4
5876,72,0,11110,2.1
5877,711,1,11159,2.8
5878,364,0,17088,1.8
5879,66,1,13328,3.2
5880,828,2,17096,4.2
5881,594,1,17090,4.5
5882,527,0,18008,2.2
5883,46,0,13197,2.2
5884,644,1,11084,2.3
5885,823,1,13383,2.0
5886,665,2,11093,1.1
5887,979,2,10015,1.3
5888,474,1,13010,5.0
5889,583,0,13040,2.7
5890,163,3,11054,1.0
5891,705,1,11028,4.4
5892,508,3,15024,1.6
5893,81,1,11090,1.2
5894,396,0,18035,2.0
5895,197,1,17049,4.3
5896,790,2,18030,3.1
5897,410,0,13145,3.2
5898,505,2,17023,1.5
5899,711,2,13106,3.7
5900,788,3,13139,1.5
5901,666,1,15030,2.7
5902,725,3,17026,1.0
5903,484,2,13177,4.2
5904,726,2,17129,4.7
5905,450,1,18038,3.0
5906,424,1,11022,1.4
5907,536,2,13065,1.7
5908,891,3,13383,4.6
5909,161,2,11138,4.1
5910,505,2,13199,4.9
5911,864,0,11166,3.9
5912,276,1,19052,3.9
5913,99,1,18003,4.8
5914,400,1,13201,3.3
5915,10,3,11042,2.0
5916,383,3,13381,2.6
5917,457,1,11115,3.8
5918,507,1,13003,3.8
5919,700,1,18057,1.9
5920,575,0,13012,1.2
5921,343,3,13165,4.3
5922,32,0,11159,2.6
5923,121,3,17077,3.4
5924,346,1,13345,4.4
5925,156,0,14008,3.1
5926,928,2,19038,4.3
5927,535,1,18072,3.9
5928,536,0,13094,2.1
5929,181,2,17054,1.6
5930,988,0,15038,2.3
5931,171,3,17038,1.1
5932,25,3,13309,2.0
5933,853,0,17122,1.3
5934,218,1,13342,1.4
5935,787,2,13298,5.0
5936,840,1,13044,1.1
5937,268,0,11165,4.1
5938,297,1,19011,4.4
5939,625,0,18039,1.1
5940,385,3,17095,2.6
5941,795,0,15039,4.8
5942,314,3,17014,1.9
5943,831,3,13048,3.9
5944,869,1,13029,3.2
5945,99,2,11159,4.4
5946,161,0,15006,3.1
5947,272,3,11169,3.4
5948,813,3,15012,2.4
5949,578,0,17056,3.9
5950,761,1,19054,4.2
5951,87,2,17059,3.9
5952,680,3,13263,4.7
5953,355,2,13093,3.5
5954,636,2,13138,3.7
5955,404,0,17014,4.9
5956,495,1,11148,2.1
5957,997,0,17005,2.2
5958,169,2,19007,1.9
5959,437,1,13202,4.2
5960,907,0,17083,3.5
5961,871,2,17012,4.2
5962,209,2,19006,1.6
5963,70,0,10043,3.0
5964,214,1,17070,1.3
5965,979,0,13135,3.6
5966,237,2,19018,2.9
5967,30,3,11144,4.9
5968,270,0,13347,2.8
5969,618,3,11160,1.5
5970,998,0,13145,4.5
5971,382,3,13044,2.6
5972,792,2,13077,4.7
5973,882,2,13070,1.4
5974,98,1,11031,3.0
5975,647,0,17131,4.5
5976,557,0,11164,1.8
5977,847,1,13146,1.6
5978,466,3,10039,2.5
5979,916,2,17029,4.6
5980,42,2,18036,4.7
5981,262,3,11023,1.1
5982,191,0,13026,1.9
5983,519,2,18050,3.9
5984,594,0,10022,2.3
5985,879,2,11124,2.0
5986,174,0,13335,1.0
5987,427,2,10046,2.0
5988,32,3,17076,2.1
5989,880,0,11086,3.7
5990,571,1,11070,4.2
5991,812,2,13207,3.2
5992,234,3,13006,1.7
5993,813,1,13345,2.1
5994,531,2,10048,2.3
5995,322,2,11103,2.4
5996,741,2,11072,1.7
5997,51,2,13208,3.1
5998,249,0,17030,2.3
5999,781,2,13360,2.3
6000,510,3,10031,2.7
6001,165,3,19004,4.9
6002,871,2,18044,2.2
6003,162,3,18010,3.8
6004,577,1,11108,3.9
6005,794,2,17122,1.5
6006,89,2,11080,1.5
6007,866,2,11102,3.6
6008,290,3,13070,2.9
6009,600,0,13195,4.3
6010,5,3,13316,4.5
6011,44,1,13022,3.7
6012,582,2,15038,1.6
6013,176,0,18060,1.8
6014,674,1,10008,2.2
6015,853,1,11172,3.7
6016,32,1,17068,2.3
6017,768,1,13316,1.3
6018,236,2,18059,1.4
6019,297,2,11123,5.0
6020,949,1,10015,1.2
6021,60,2,17088,3.0
6022,38,3,11159,4.9
6023,943,2,13064,1.2
6024,633,1,10043,2.3
6025,982,1,13023,2.1
6026,838,0,15002,3.3
6027,213,0,15026,1.4
6028,320,1,17060,1.6
6029,739,1,17130,3.1
6030,76,3,19045,4.1
6031,552,1,15022,2.0
6032,391,0,13078,1.2
6033,944,1,10051,2.5
6034,37,3,13075,4.4
6035,546,0,17014,2.2
6036,671,3,11037,1.6
6037,84,2,13064,4.4
6038,441,2,11022,3.3
6039,112,3,18066,2.3
6040,926,1,13006,3.9
6041,694,1,15001,1.0
6042,74,1,18008,4.2
6043,51,1,14004,3.8
6044,920,0,11089,2.7
6045,714,0,10047,4.3
6046,892,2,15009,3.5
6047,722,1,15023,4.0
6048,312,3,11063,1.9
6049,343,0,13103,2.5
6050,927,0,18038,1.1
6051,456,2,13346,3.4
6052,980,3,17094,4.7
6053,339,0,18011,3.6
6054,470,2,17002,4.7
6055,389,1,13073,3.4
6056,48,1,19040,4.1
6057,53,3,17046,4.6
6058,948,3,13057,2.7
6059,456,0,11160,3.8
6060,285,3,11068,1.7
6061,682,0,11052,4.4
6062,392,1,15040,3.2
6063,343,0,13317,1.3
6064,255,0,14007,1.5
6065,540,3,15012,4.4
6066,663,0,11065,4.8
6067,844,2,13343,4.6
6068,908,1,15051,1.2
6069,159,1,17008,2.3
6070,833,2,11099,2.7
6071,454,3,13135,2.2
6072,263,0,19024,3.7
6073,446,1,18065,2.9
6074,53,1,10009,3.2
6075,390,3,15013,2.9
6076,784,1,11127,1.2
6077,707,1,13338,2.4
6078,532,3,14015,1.7
6079,356,3,15042,2.0
6080,93,1,15053,1.2
6081,132,3,10003,1.2
6082,123,0,18034,4.3
6083,979,2,13339,2.3
6084,338,1,14009,3.4
6085,957,1,18054,4.9
6086,175,0,17101,4.5
6087,84,1,11081,4.3
6088,272,1,11086,1.4
6089,772,3,13065,3.0
6090,116,2,13142,4.8
6091,73,3,13026,1.8
6092,334,2,17017,3.9
6093,474,3,13214,4.1
6094,163,3,13054,1.3
6095,913,0,19025,4.8
6096,508,0,19048,4.1
6097,450,3,13219,4.8
6098,526,3,17131,3.2
6099,257,3,15015,4.7
6100,434,0,10002,4.9
6101,503,1,10019,4.4
6102,385,2,10035,1.2
6103,808,1,11020,4.5
6104,33,1,13007,1.2
6105,31,2,17119,4.5
6106,154,2,17094,3.4
6107,773,3,13035,4.7
6108,535,0,11150,4.3
6109,323,3,17052,4.9
6110,89,0,10015,2.3
6111,386,2,17035,2.3
6112,240,3,13137,1.5
6113,122,3,11022,2.1
6114,232,2,19004,3.1
6115,905,2,18037,1.4
6116,70,3,18018,4.0
6117,82,1,13337,1.2
6118,758,1,11042,3.2
6119,138,0,11164,1.5
6120,224,2,13142,4.8
6121,434,3,11141,3.0
6122,841,3,11135,4.6
6123,751,2,17030,2.2
6124,845,0,13235,4.7
6125,836,3,11081,2.6
6126,116,1,13334,2.7
6127,358,0,11072,1.1
6128,442,1,13093,4.7
6129,991,2,11124,2.7
6130,295,1,13348,4.4
6131,234,1,13289,2.5
6132,17,2,13332,4.9
6133,978,0,19020,4.7
6134,837,3,15035,4.2
6135,204,1,15050,1.3
6136,116,3,17127,1.7
6137,332,3,19050,3.2
6138,415,1,18049,2.6
6139,252,2,10043,3.5
6140,969,3,17031,2.6
6141,156,3,11146,3.8
6142,338,0,11015,1.6
6143,352,3,17135,2.8
6144,694,1,18059,4.4
6145,653,3,13382,4.7
6146,214,1,13023,1.7
6147,212,0,17111,1.1
6148,999,0,13142,1.2
6149,426,1,10054,1.3
6150,750,0,18029,1.3
6151,50,1,11007,4.1
6152,158,0,13059,1.6
6153,281,2,13332,3.3
6154,7,3,19019,1.5
6155,271,2,17030,2.3
6156,779,3,11101,3.4
6157,775,3,17105,2.1
6158,807,3,13337,4.1
6159,950,2,13177,3.5
6160,627,0,10045,2.3
6161,624,1,11119,1.5
6162,310,3,18050,1.8
6163,616,2,13325,2.7
6164,944,0,13272,3.9
6165,681,3,17035,3.4
6166,408,0,13052,1.7
6167,352,1,15043,3.9
6168,516,2,11006,1.5
6169,645,3,19049,4.1
6170,125,1,11113,2.3
6171,711,0,11031,2.7
6172,859,3,13322,1.4
6173,320,3,11169,2.4
6174,222,3,19018,5.0
6175,721,3,19010,1.2
6176,114,1,15031,1.6
6177,583,2,11134,2.3
6178,932,1,15002,2.4
6179,429,2,17074,3.4
6180,752,0,11024,2.0
6181,323,1,14009,3.4
6182,744,1,14005,4.8
6183,950,3,13305,2.5
6184,782,2,11136,2.3
6185,554,2,13316,2.7
6186,21,3,17105,2.6
6187,322,3,19011,3.2
6188,955,0,11122,3.1
6189,136,0,17062,1.2
6190,663,3,13305,3.0
6191,700,2,11149,1.8
6192,280,2,13070,4.0
6193,964,3,17056,2.1
6194,958,1,14015,3.4
6195,568,3,10047,1.1
6196,571,0,11134,2.1
6197,62,2,13013,4.7
6198,21,1,19014,2.8
6199,360,1,15053,4.2
6200,869,0,19019,1.8
6201,742,0,11059,4.5
6202,762,3,11152,4.9
6203,605,3,17120,4.8
6204,23,1,13198,1.5
6205,277,3,17077,2.0
6206,891,0,17127,2.2
6207,115,2,18076,3.8
6208,85,3,13093,2.7
6209,113,0,11043,3.1
6210,669,3,13302,1.7
6211,324,1,11127,1.9
6212,223,2,13041,4.1
6213,312,2,13222,3.5
6214,807,3,19018,1.6
6215,603,2,10020,4.1
6216,421,0,17129,4.0
6217,775,3,17034,4.4
6218,368,2,17106,4.5
6219,715,0,17034,2.2
6220,283,0,17118,1.0
6221,105,2,11041,1.2
6222,864,0,13028,3.9
6223,277,1,13043,4.3
6224,259,1,19016,2.7
6225,155,1,15033,1.4
6226,505,0,18021,1.4
6227,723,1,13212,3.1
6228,795,0,15042,3.8
6229,660,0,13006,4.2
6230,217,2,14007,1.5
6231,335,3,11123,4.9
6232,448,2,10005,2.6
6233,142,1,13323,2.6
6234,825,2,13030,2.0
6235,764,2,14009,4.5
6236,838,0,19014,1.8
6237,54,2,11114,1.2
6238,628,1,17054,2.5
6239,984,3,11166,1.3
6240,716,1,11014,3.0
6241,920,0,15045,2.7
6242,10,2,13025,4.4
6243,350,2,11031,3.9
6244,354,1,13191,1.5
6245,728,0,13148,1.7
6246,159,0,15054,4.1
6247,708,3,11159,1.5
6248,147,2,13345,3.0
6249,744,1,13062,2.3
6250,32,3,11001,2.0
6251,479,3,17089,4.2
6252,301,1,13354,2.8
6253,860,0,13147,5.0
6254,336,3,13103,4.8
6255,778,0,11169,4.1
6256,576,1,11120,2.7
6257,964,0,17064,2.1
6258,260,2,11148,3.5
6259,639,3,13141,2.4
6260,426,3,11099,3.0
6261,443,1,11087,1.1
6262,428,1,10022,1.4
6263,336,3,17132,2.7
6264,660,1,13071,2.3
6265,659,0,13065,4.0
6266,53,0,13034,3.7
6267,900,3,18022,3.5
6268,677,2,10001,2.3
6269,679,3,14009,5.0
6270,268,1,11051,2.9
6271,893,1,11172,1.1
6272,602,2,18068,4.0
6273,122,0,13016,2.3
6274,964,2,10051,2.2
6275,357,0,17030,3.8
6276,57,3,17135,1.2
6277,945,0,17048,3.4
6278,937,3,13018,1.4
6279,872,0,13203,2.3
6280,964,2,17063,3.3
6281,76,2,19014,3.9
6282,393,0,14006,3.5
6283,894,2,13294,3.8
6284,53,2,17138,1.9
6285,104,3,17058,5.0
6286,683,1,11014,1.5
6287,433,2,13023,4.3
6288,476,3,10013,4.9
6289,782,3,15036,3.1
6290,829,0,18011,4.6
6291,737,1,11123,1.5
6292,504,2,17093,2.3
6293,385,1,11059,3.1
6294,61,1,18056,5.0
6295,465,0,17060,3.3
6296,451,1,11117,2.6
6297,732,2,13297,3.7
6298,638,0,18031,4.7
6299,512,2,19034,1.4
6300,124,3,11029,4.7
6301,759,3,19016,3.2
6302,264,1,17094,1.3
6303,411,0,13223,3.4
6304,578,1,11018,2.9
6305,133,2,18004,4.3
6306,767,1,17032,1.3
6307,656,1,11167,2.5
6308,210,0,17116,3.9
6309,783,3,13066,1.8
6310,612,2,17062,2.3
6311,906,1,13350,1.2
6312,610,1,13036,2.4
6313,697,1,13106,1.2
6314,289,3,15028,1.3
6315,516,2,10015,2.4
6316,268,2,13001,1.3
6317,175,2,13143,1.0
6318,334,1,17121,3.7
6319,543,2,11175,1.1
6320,737,2,13286,2.2
6321,582,1,11120,3.3
6322,253,1,19007,3.9
6323,424,0,10007,2.1
6324,666,2,18024,2.3
6325,40,0,17084,1.5
6326,762,3,17065,2.9
6327,889,2,13344,4.7
6328,698,2,11027,1.7
6329,288,1,14009,1.3
6330,215,2,13012,2.2
6331,693,2,18034,1.4
6332,834,2,17018,4.7
6333,602,3,13024,2.2
6334,858,0,18039,2.5
6335,131,1,13294,3.6
6336,867,1,15024,2.3
6337,669,2,13219,1.6
6338,686,3,15042,2.6
6339,610,2,18044,4.5
6340,931,0,18059,1.3
6341,4,3,11060,1.5
6342,585,2,13210,2.8
6343,136,3,13001,3.2
6344,278,1,11080,1.3
6345,732,0,17090,4.2
6346,225,1,15029,1.3
6347,339,0,18019,3.0
6348,226,1,11174,3.1
6349,589,0,11075,4.8
6350,627,3,18014,2.6
6351,803,2,13281,4.1
6352,318,1,11017,1.1
6353,340,3,17127,4.2
6354,616,1,17088,2.2
6355,631,2,18007,2.5
6356,166,1,18018,3.4
6357,235,3,18029,2.1
6358,792,0,11177,4.0
6359,359,1,10025,3.1
6360,234,1,18007,2.1
6361,290,1,14004,4.1
6362,499,1,17013,4.1
6363,495,1,17029,1.9
6364,221,3,13328,4.1
6365,270,1,18006,3.7
6366,177,0,11132,1.6
6367,315,2,11156,1.8
6368,221,1,17069,1.7
6369,291,2,17013,2.6
6370,569,3,11179,4.2
6371,971,3,13052,2.3
6372,545,1,17065,4.7
6373,895,2,13095,2.4
6374,405,3,19016,4.1
6375,954,2,11078,4.7
6376,404,3,13310,3.6
6377,947,0,11133,2.8
6378,376,1,17015,1.6
6379,386,3,11031,4.6
6380,310,1,13079,1.9
6381,373,2,13015,4.9
6382,548,2,18023,1.9
6383,431,0,11096,3.1
6384,850,3,11054,3.3
6385,377,3,13332,4.3
6386,463,0,13381,3.7
6387,670,1,17060,1.4
6388,389,3,11054,3.2
6389,390,0,17012,3.1
6390,37,0,18024,1.3
6391,234,2,11046,2.6
6392,235,2,13004,1.2
6393,528,2,10028,1.9
6394,238,0,18001,4.9
6395,387,3,10010,3.5
6396,942,1,17098,4.1
6397,947,0,13011,1.8
6398,801,0,13142,4.8
6399,750,1,17137,3.2
6400,844,2,15038,3.3
6401,636,0,11138,3.8
6402,847,0,15044,2.5
6403,738,1,13345,4.8
6404,721,2,13057,3.7
6405,177,0,13317,2.2
6406,444,0,13146,2.6
6407,277,3,11134,2.7
6408,666,1,13010,2.7
6409,449,3,18008,1.5
6410,527,1,13223,2.5
6411,404,3,19024,3.2
6412,36,1,13021,1.4
6413,932,0,13016,3.3
6414,54,2,11007,1.7
6415,740,2,13027,5.0
6416,219,0,13057,4.2
6417,171,0,10040,2.4
6418,779,1,13102,2.9
6419,63,1,18045,2.3
6420,872,2,18045,1.5
6421,875,1,11129,1.8
6422,348,3,18068,3.4
6423,886,3,13263,4.9
6424,811,2,18056,1.1
6425,367,3,15027,3.8
6426,642,2,10039,4.7
6427,754,3,18063,4.8
6428,765,3,11098,3.0
6429,168,3,11162,2.7
6430,983,1,11042,3.5
6431,255,2,13048,2.8
6432,196,0,18033,3.0
6433,993,3,11178,1.9
6434,217,0,17124,4.1
6435,768,2,11127,1.5
6436,45,1,15055,1.6
6437,34,2,19004,3.5
6438,542,1,17133,2.1
6439,230,0,13093,3.8
6440,463,0,11080,2.8
6441,385,1,17078,4.6
6442,898,3,13204,2.9
6443,86,3,13006,3.8
6444,681,2,19014,4.8
6445,340,2,11122,1.7
6446,385,0,13210,3.4
6447,436,0,15010,1.9
6448,347,2,17024,3.0
6449,231,3,15048,1.3
6450,524,0,17036,4.7
6451,325,3,10052,3.5
6452,87,0,14015,3.5
6453,868,2,13352,2.1
6454,470,2,11076,4.7
6455,15,1,15021,2.2
6456,796,2,13350,4.6
6457,717,1,17132,2.1
6458,457,0,11040,4.1
6459,748,3,19037,3.4
6460,4,2,13034,4.7
6461,343,0,13198,2.9
6462,421,2,11168,4.2
6463,770,2,13052,1.6
6464,345,2,17012,1.5
6465,534,1,13210,3.1
6466,61,2,17009,1.8
6467,970,3,13075,4.2
6468,48,0,13224,3.5
6469,142,0,17098,1.6
6470,928,3,19015,4.2
6471,211,2,11130,1.1
6472,481,0,11050,3.3
6473,308,1,17084,2.6
6474,261,2,11066,3.4
6475,143,2,13012,4.6
6476,909,3,11113,3.5
6477,308,2,11064,3.1
6478,369,1,13235,4.2
6479,177,0,13387,4.1
6480,459,2,13191,3.7
6481,840,3,11067,2.3
6482,736,2,19035,2.1
6483,518,0,19023,2.3
6484,991,3,11002,4.7
6485,162,0,17036,1.9
6486,131,3,19051,2.1
6487,54,2,17004,3.7
6488,267,1,13021,1.5
6489,875,2,17013,2.4
6490,514,2,17039,1.7
6491,29,1,17066,4.2
6492,343,3,18048,1.6
6493,755,0,18012,2.0
6494,314,2,11146,1.4
6495,513,0,10012,2.5
6496,749,2,13102,3.2
6497,872,2,13071,1.9
6498,953,0,18067,4.2
6499,882,2,17090,1.5
6500,692,2,18005,4.1
6501,972,0,13299,4.8
6502,750,1,11032,3.5
6503,988,0,13200,2.4
6504,724,0,11118,2.6
6505,38,0,17100,3.6
6506,60,3,17002,2.4
6507,628,0,19022,4.4
6508,907,1,18007,1.0
6509,146,1,13103,4.9
6510,56,1,18058,2.9
6511,74,1,11144,3.9
6512,279,1,19046,4.2
6513,448,0,13208,4.3
6514,670,3,13031,1.4
6515,397,3,17017,4.1
6516,474,0,19056,1.1
6517,326,3,19044,2.6
6518,508,3,17103,4.5
6519,528,2,13203,1.3
6520,454,0,13043,4.9
6521,549,2,17008,2.7
6522,893,0,17030,1.9
6523,346,0,11148,4.0
6524,770,2,13036,3.5
6525,9,2,13068,1.8
6526,56,0,13055,4.2
6527,98,2,18042,1.3
6528,710,0,19026,3.0
6529,532,2,13306,4.6
6530,68,3,11173,1.7
6531,982,3,13017,1.9
6532,234,1,13102,3.1
6533,881,2,13316,4.8
6534,713,1,19025,4.4
6535,750,2,17091,1.6
6536,791,1,11036,4.0
6537,424,3,11003,3.6
6538,82,1,11109,4.9
6539,761,1,17034,4.1
6540,576,1,15013,4.9
6541,587,1,11013,4.0
6542,854,2,11174,4.5
6543,564,0,18074,1.5
6544,507,2,11162,1.6
6545,233,2,15032,2.3
6546,219,3,17082,4.7
6547,361,2,18060,2.2
6548,598,0,13018,2.1
6549,554,2,14004,3.3
6550,383,0,17083,2.8
6551,31,3,19034,3.3
6552,745,1,13042,1.4
6553,509,1,11149,4.7
6554,222,0,11162,2.5
6555,712,1,14008,3.2
6556,876,2,18007,2.3
6557,314,2,11114,4.1
6558,421,1,11136,4.2
6559,87,1,13387,1.5
6560,84,2,13099,1.1
6561,923,3,17035,3.7
6562,723,2,13031,3.5
6563,3,0,11127,3.6
6564,296,1,13048,4.1
6565,844,1,19028,3.7
6566,329,0,13002,2.7
6567,217,2,13306,3.7
6568,749,1,11159,2.6
6569,438,3,13347,3.9
6570,860,3,13165,1.9
6571,768,3,17003,2.4
6572,853,0,15015,2.2
6573,203,0,13383,1.5
6574,976,3,19025,5.0
6575,650,3,19055,1.6
6576,683,1,13097,4.1
6577,981,3,18049,3.6
6578,65,2,11088,1.8
6579,777,2,13211,1.1
6580,403,3,13289,4.7
6581,493,2,19007,1.9
6582,865,1,13332,1.6
6583,258,1,18041,2.8
6584,900,1,19037,1.3
6585,976,2,13059,4.5
6586,682,0,11069,1.1
6587,612,0,13385,2.8
6588,24,0,13018,4.1
6589,583,0,17067,4.4
6590,555,3,13223,4.3
6591,257,0,15034,1.9
6592,576,2,14015,1.5
6593,596,3,17038,1.5
6594,209,3,13103,4.6
6595,66,0,13147,3.3
6596,906,2,18064,3.3
6597,371,1,17105,3.3
6598,384,3,15029,4.6
6599,322,3,15020,2.4
6600,385,3,13216,3.9
6601,921,2,11175,3.5
6602,342,2,13354,4.2
6603,401,1,10049,2.4
6604,504,0,17054,1.5
6605,102,2,11165,3.3
6606,559,0,19020,2.9
6607,549,1,17052,3.1
6608,60,1,15038,1.4
6609,69,3,17104,4.3
6610,992,1,11162,3.5
6611,160,0,17093,1.3
6612,954,0,15012,1.2
6613,54,3,11013,3.0
6614,674,1,13378,3.6
6615,782,2,18020,2.0
6616,637,1,13057,1.0
6617,923,0,14008,4.6
6618,965,2,17114,3.5
6619,423,1,18025,5.0
6620,326,3,11048,1.5
6621,178,1,11062,3.7
6622,241,1,17053,1.5
6623,519,3,13010,4.3
6624,363,1,13068,1.1
6625,23,0,17058,2.9
6626,414,3,17060,3.0
6627,171,3,17066,3.8
6628,117,0,17098,4.5
6629,970,3,19026,2.6
6630,762,1,18010,4.5
6631,224,2,19016,3.6
6632,313,2,10039,1.9
6633,506,3,10014,3.0
6634,198,2,15039,3.4
6635,951,1,13342,1.4
6636,576,1,11084,4.7
6637,609,2,17017,1.5
6638,984,2,13062,2.2
6639,724,3,17088,1.0
6640,549,2,15021,3.3
6641,935,1,18033,3.3
6642,13,1,18028,4.8
6643,472,2,17036,1.4
6644,355,1,17135,1.2
6645,43,2,11158,3.1
6646,681,3,15046,2.4
6647,904,3,17057,3.4
6648,820,0,17045,3.7
6649,416,3,19038,2.4
6650,987,2,13047,3.4
6651,449,2,13335,2.8
6652,400,1,11056,3.9
6653,550,2,13134,3.3
6654,447,3,19045,4.0
6655,260,3,17110,4.9
6656,811,2,11026,3.8
6657,43,1,11075,2.7
6658,980,3,11126,4.7
6659,830,3,18014,2.8
6660,755,2,13263,2.2
6661,43,2,17066,3.9
6662,872,0,13317,4.6
6663,15,3,13314,2.3
6664,15,2,17053,1.6
6665,780,1,17046,4.0
6666,825,3,11028,3.1
6667,204,2,10010,2.9
6668,814,3,11003,4.4
6669,84,1,13221,1.2
6670,861,2,11004,4.3
6671,200,3,14010,4.3
6672,65,2,15040,2.1
6673,459,3,11074,2.6
6674,462,1,11092,2.4
6675,683,0,18036,1.5
6676,931,0,19035,2.5
6677,375,0,13137,4.8
6678,872,1,11114,1.5
6679,451,3,11065,2.4
6680,135,2,15004,2.7
6681,253,0,13294,1.5
6682,391,2,11071,2.5
6683,880,0,13349,1.2
6684,139,1,18070,1.2
6685,743,3,17068,2.9
6686,383,0,11034,1.4
6687,256,3,11075,4.6
6688,617,2,13019,1.8
6689,984,2,18041,4.9
6690,469,2,11056,1.5
6691,116,0,17121,3.9
6692,477,3,11078,1.9
6693,238,2,11027,3.2
6694,570,0,13009,2.9
6695,381,0,10034,4.5
6696,58,3,13010,3.5
6697,501,2,11066,3.7
6698,525,1,13103,1.7
6699,132,2,11052,3.8
6700,628,0,18076,5.0
6701,758,2,13385,3.7
6702,227,3,19002,2.6
6703,455,2,11171,2.9
6704,781,0,19028,3.8
6705,792,2,17066,4.3
6706,654,0,11054,4.6
6707,112,3,17014,2.7
6708,897,0,10004,4.2
6709,466,3,18005,2.6
6710,30,3,11109,1.7
6711,157,1,18063,2.5
6712,742,1,11021,2.8
6713,55,2,11098,4.6
6714,56,2,18041,3.0
6715,438,3,13378,4.3
6716,552,3,13355,3.2
6717,991,2,13205,3.2
6718,966,0,19051,2.8
6719,511,2,13040,2.5
6720,171,1,19036,3.3
6721,375,0,13028,3.6
6722,899,1,13215,4.3
6723,647,3,11086,3.3
6724,434,2,10022,4.4
6725,162,1,15051,1.7
6726,149,1,10052,4.6
6727,60,0,11021,3.0
6728,78,3,18070,4.7
6729,982,3,19014,1.5
6730,755,1,15019,2.4
6731,771,1,15043,2.5
6732,567,3,11112,4.3
6733,682,0,11074,1.4
6734,546,2,11041,3.2
6735,263,1,11146,2.9
6736,683,1,13203,5.0
6737,11,3,13198,2.7
6738,96,3,11073,3.1
6739,899,1,19021,4.2
6740,975,0,13346,3.9
6741,932,1,11083,2.7
6742,759,2,13383,1.0
6743,319,1,11129,1.2
6744,982,2,19015,2.4
6745,601,0,17003,3.5
6746,391,1,17016,4.0
6747,730,2,11176,3.4
6748,856,3,17037,2.2
6749,244,1,13054,1.6
6750,996,3,18061,3.9
6751,22,1,18050,1.6
6752,491,0,19011,2.2
6753,169,0,17031,5.0
6754,252,1,11145,3.1
6755,294,3,17082,3.0
6756,86,2,15031,1.3
6757,426,3,11158,1.3
6758,525,2,19023,3.7
6759,424,2,18030,1.5
6760,703,1,17006,3.8
6761,181,3,17019,4.6
6762,914,0,11112,4.9
6763,796,3,10023,4.7
6764,958,1,13039,1.0
6765,553,0,15014,2.0
6766,513,0,11112,4.7
6767,738,2,13014,1.3
6768,543,3,11177,3.1
6769,515,2,15051,1.8
6770,211,3,13075,2.4
6771,663,2,13066,3.6
6772,20,3,18034,1.8
6773,225,0,11046,3.3
6774,391,0,11171,2.4
6775,570,0,17100,2.7
6776,420,3,13344,2.6
6777,189,3,19014,1.2
6778,547,3,11081,4.7
6779,175,0,11147,2.5
6780,886,1,11119,2.6
6781,995,1,17111,2.3
6782,572,1,15008,3.0
6783,607,0,13352,4.9
6784,323,1,19004,2.6
6785,175,0,13327,5.0
6786,139,2,13360,1.2
6787,149,0,18008,4.6
6788,841,1,11092,3.0
6789,651,0,10037,2.5
6790,405,3,13225,1.5
6791,482,2,17010,1.8
6792,666,1,13064,4.7
6793,725,3,10049,4.2
6794,366,3,11032,4.2
6795,109,2,13328,1.3
6796,953,3,11113,3.1
6797,308,0,18045,4.5
6798,57,0,13015,4.6
6799,334,0,13058,4.9
6800,887,3,17130,1.1
6801,684,0,10045,2.6
6802,371,2,11148,1.8
6803,318,1,19035,2.7
6804,215,0,18004,1.8
6805,109,2,19030,2.9
6806,167,1,17053,3.4
6807,806,0,15003,5.0
6808,449,1,11116,3.5
6809,312,1,15038,3.7
6810,216,0,11101,2.9
6811,801,0,11035,3.0
6812,893,2,18040,4.3
6813,662,2,13077,4.6
6814,349,1,13338,1.9
6815,688,0,10013,2.7
6816,651,0,18018,1.2
6817,964,1,11052,2.0
6818,495,0,13325,2.6
6819,511,2,17089,2.3
6820,337,2,11004,2.9
6821,994,3,11013,4.3
6822,772,3,11095,4.7
6823,716,3,11037,2.7
6824,719,1,18073,4.5
6825,313,3,13221,3.7
6826,873,1,19026,2.7
6827,573,1,19051,4.8
6828,773,3,14004,4.7
6829,743,2,19056,2.0
6830,578,0,13235,2.1
6831,537,1,17041,1.2
6832,559,2,15056,2.6
6833,865,2,15052,3.9
